segment,SA2_NAME21,GCC_NAME21,fraction,new_name
35,Peterborough - Mount Remarkable,Rest of SA,0.0037174721189591076,"35 Regional outskirts, aging couples and alt lifestylers"
35,Jamestown,Rest of SA,0.0024783147459727386,"35 Regional outskirts, aging couples and alt lifestylers"
35,Moonta,Rest of SA,0.0024783147459727386,"35 Regional outskirts, aging couples and alt lifestylers"
35,West Coast (Tas.),Rest of Tas.,0.004956629491945477,"35 Regional outskirts, aging couples and alt lifestylers"
35,Riverside,Rest of Tas.,0.0024783147459727386,"35 Regional outskirts, aging couples and alt lifestylers"
35,Trevallyn,Rest of Tas.,0.0024783147459727386,"35 Regional outskirts, aging couples and alt lifestylers"
35,Deloraine,Rest of Tas.,0.0024783147459727386,"35 Regional outskirts, aging couples and alt lifestylers"
35,Clifton Springs,Rest of Vic.,0.009913258983890954,"35 Regional outskirts, aging couples and alt lifestylers"
35,Wonthaggi - Inverloch,Rest of Vic.,0.009913258983890954,"35 Regional outskirts, aging couples and alt lifestylers"
35,Corangamite - South,Rest of Vic.,0.006195786864931847,"35 Regional outskirts, aging couples and alt lifestylers"
35,Creswick - Clunes,Rest of Vic.,0.004956629491945477,"35 Regional outskirts, aging couples and alt lifestylers"
35,Australind - Leschenault,Rest of WA,0.0037174721189591076,"35 Regional outskirts, aging couples and alt lifestylers"
35,Collie,Rest of WA,0.0024783147459727386,"35 Regional outskirts, aging couples and alt lifestylers"
35,Bridgetown - Boyup Brook,Rest of WA,0.0024783147459727386,"35 Regional outskirts, aging couples and alt lifestylers"
35,Margaret River,Rest of WA,0.0012391573729863693,"35 Regional outskirts, aging couples and alt lifestylers"
36,Gawler - South,Greater Adelaide,0.0020107238605898124,"36 Aging anglo country towns, comfortable"
36,Lobethal - Woodside,Greater Adelaide,0.0006702412868632708,"36 Aging anglo country towns, comfortable"
36,Brassall,Greater Brisbane,0.004021447721179625,"36 Aging anglo country towns, comfortable"
36,Rosewood,Greater Brisbane,0.003351206434316354,"36 Aging anglo country towns, comfortable"
36,Ipswich - East,Greater Brisbane,0.002680965147453083,"36 Aging anglo country towns, comfortable"
36,Raceview,Greater Brisbane,0.002680965147453083,"36 Aging anglo country towns, comfortable"
36,Risdon Vale,Greater Hobart,0.002680965147453083,"36 Aging anglo country towns, comfortable"
36,New Norfolk,Greater Hobart,0.002680965147453083,"36 Aging anglo country towns, comfortable"
36,Brighton - Pontville,Greater Hobart,0.0006702412868632708,"36 Aging anglo country towns, comfortable"
36,Geilston Bay - Risdon,Greater Hobart,0.0006702412868632708,"36 Aging anglo country towns, comfortable"
36,Rosebud - McCrae,Greater Melbourne,0.0020107238605898124,"36 Aging anglo country towns, comfortable"
36,Whittlesea,Greater Melbourne,0.0013404825737265416,"36 Aging anglo country towns, comfortable"
36,Bunyip - Garfield,Greater Melbourne,0.0013404825737265416,"36 Aging anglo country towns, comfortable"
36,Bacchus Marsh,Greater Melbourne,0.0013404825737265416,"36 Aging anglo country towns, comfortable"
36,Bateau Bay - Killarney Vale,Greater Sydney,0.006032171581769437,"36 Aging anglo country towns, comfortable"
36,Toukley - Norah Head,Greater Sydney,0.004691689008042895,"36 Aging anglo country towns, comfortable"
36,Blue Haven - San Remo,Greater Sydney,0.004021447721179625,"36 Aging anglo country towns, comfortable"
36,Gorokan - Kanwal - Charmhaven,Greater Sydney,0.002680965147453083,"36 Aging anglo country towns, comfortable"
36,Cessnock,Rest of NSW,0.01876675603217158,"36 Aging anglo country towns, comfortable"
36,Grafton,Rest of NSW,0.01675603217158177,"36 Aging anglo country towns, comfortable"
36,Broken Hill,Rest of NSW,0.014745308310991957,"36 Aging anglo country towns, comfortable"
36,Kurri Kurri - Abermain,Rest of NSW,0.013404825737265416,"36 Aging anglo country towns, comfortable"
36,Maryborough (Qld),Rest of Qld,0.014745308310991957,"36 Aging anglo country towns, comfortable"
36,Warwick,Rest of Qld,0.011394101876675604,"36 Aging anglo country towns, comfortable"
36,Gympie - North,Rest of Qld,0.00804289544235925,"36 Aging anglo country towns, comfortable"
36,Wilsonton,Rest of Qld,0.004691689008042895,"36 Aging anglo country towns, comfortable"
36,Port Pirie,Rest of SA,0.012734584450402145,"36 Aging anglo country towns, comfortable"
36,Nuriootpa,Rest of SA,0.004691689008042895,"36 Aging anglo country towns, comfortable"
36,Port Lincoln,Rest of SA,0.004691689008042895,"36 Aging anglo country towns, comfortable"
36,Tanunda,Rest of SA,0.0020107238605898124,"36 Aging anglo country towns, comfortable"
36,Devonport,Rest of Tas.,0.006702412868632708,"36 Aging anglo country towns, comfortable"
36,Ulverstone,Rest of Tas.,0.004691689008042895,"36 Aging anglo country towns, comfortable"
36,George Town,Rest of Tas.,0.002680965147453083,"36 Aging anglo country towns, comfortable"
36,Longford,Rest of Tas.,0.002680965147453083,"36 Aging anglo country towns, comfortable"
36,Wangaratta,Rest of Vic.,0.010053619302949061,"36 Aging anglo country towns, comfortable"
36,Warrnambool - North,Rest of Vic.,0.010053619302949061,"36 Aging anglo country towns, comfortable"
36,West Wodonga,Rest of Vic.,0.007372654155495978,"36 Aging anglo country towns, comfortable"
36,Maffra,Rest of Vic.,0.006702412868632708,"36 Aging anglo country towns, comfortable"
36,Collie,Rest of WA,0.003351206434316354,"36 Aging anglo country towns, comfortable"
36,Busselton - West,Rest of WA,0.0013404825737265416,"36 Aging anglo country towns, comfortable"
36,McKail - Willyung,Rest of WA,0.0006702412868632708,"36 Aging anglo country towns, comfortable"
36,Northam,Rest of WA,0.0006702412868632708,"36 Aging anglo country towns, comfortable"
37,Mount Barker,Greater Adelaide,0.006172839506172839,37 Aging country town with signs of change
37,Largs Bay - Semaphore,Greater Adelaide,0.0016835016835016834,37 Aging country town with signs of change
37,Gawler - South,Greater Adelaide,0.0005611672278338945,37 Aging country town with signs of change
37,Golden Grove,Greater Adelaide,0.0005611672278338945,37 Aging country town with signs of change
37,Caboolture - South,Greater Brisbane,0.003928170594837262,37 Aging country town with signs of change
37,Beaudesert,Greater Brisbane,0.003367003367003367,37 Aging country town with signs of change
37,Brassall,Greater Brisbane,0.0028058361391694723,37 Aging country town with signs of change
37,Ipswich - East,Greater Brisbane,0.0028058361391694723,37 Aging country town with signs of change
37,Rokeby,Greater Hobart,0.0028058361391694723,37 Aging country town with signs of change
37,Berriedale - Chigwell,Greater Hobart,0.001122334455667789,37 Aging country town with signs of change
37,New Norfolk,Greater Hobart,0.001122334455667789,37 Aging country town with signs of change
37,Old Beach - Otago,Greater Hobart,0.0005611672278338945,37 Aging country town with signs of change
37,Bacchus Marsh,Greater Melbourne,0.005050505050505051,37 Aging country town with signs of change
37,Rosebud - McCrae,Greater Melbourne,0.003367003367003367,37 Aging country town with signs of change
37,Sunbury - South,Greater Melbourne,0.002244668911335578,37 Aging country town with signs of change
37,Yarra Valley,Greater Melbourne,0.0016835016835016834,37 Aging country town with signs of change
37,Greenfields,Greater Perth,0.002244668911335578,37 Aging country town with signs of change
37,Mandurah,Greater Perth,0.0005611672278338945,37 Aging country town with signs of change
37,Mandurah - South,Greater Perth,0.0005611672278338945,37 Aging country town with signs of change
37,Umina - Booker Bay - Patonga,Greater Sydney,0.007295173961840628,37 Aging country town with signs of change
37,Richmond - Clarendon,Greater Sydney,0.006172839506172839,37 Aging country town with signs of change
37,Gorokan - Kanwal - Charmhaven,Greater Sydney,0.005050505050505051,37 Aging country town with signs of change
37,The Entrance,Greater Sydney,0.004489337822671156,37 Aging country town with signs of change
37,Goulburn,Rest of NSW,0.013468013468013467,37 Aging country town with signs of change
37,Orange,Rest of NSW,0.010101010101010102,37 Aging country town with signs of change
37,Dapto - Avondale,Rest of NSW,0.009539842873176206,37 Aging country town with signs of change
37,Lismore,Rest of NSW,0.009539842873176206,37 Aging country town with signs of change
37,Wambo,Rest of Qld,0.007856341189674524,37 Aging country town with signs of change
37,Andergrove - Beaconsfield,Rest of Qld,0.005611672278338945,37 Aging country town with signs of change
37,Toowoomba - Central,Rest of Qld,0.005050505050505051,37 Aging country town with signs of change
37,Wilsonton,Rest of Qld,0.005050505050505051,37 Aging country town with signs of change
37,Mount Gambier - West,Rest of SA,0.006734006734006734,37 Aging country town with signs of change
37,Murray Bridge,Rest of SA,0.006172839506172839,37 Aging country town with signs of change
37,Port Lincoln,Rest of SA,0.005611672278338945,37 Aging country town with signs of change
37,Port Pirie,Rest of SA,0.003928170594837262,37 Aging country town with signs of change
37,Devonport,Rest of Tas.,0.006172839506172839,37 Aging country town with signs of change
37,South Launceston,Rest of Tas.,0.002244668911335578,37 Aging country town with signs of change
37,Kings Meadows - Punchbowl,Rest of Tas.,0.0016835016835016834,37 Aging country town with signs of change
37,George Town,Rest of Tas.,0.0016835016835016834,37 Aging country town with signs of change
37,Geelong West - Hamlyn Heights,Rest of Vic.,0.008417508417508417,37 Aging country town with signs of change
37,Moe - Newborough,Rest of Vic.,0.008417508417508417,37 Aging country town with signs of change
37,Wangaratta,Rest of Vic.,0.007295173961840628,37 Aging country town with signs of change
37,Bairnsdale,Rest of Vic.,0.006734006734006734,37 Aging country town with signs of change
37,Northam,Rest of WA,0.005611672278338945,37 Aging country town with signs of change
37,Geraldton,Rest of WA,0.005050505050505051,37 Aging country town with signs of change
37,Albany,Rest of WA,0.003367003367003367,37 Aging country town with signs of change
37,Esperance,Rest of WA,0.003367003367003367,37 Aging country town with signs of change
38,Bruce,Australian Capital Territory,0.0008628127696289905,38 Primarily coastal retirement and struggling youth
38,Canberra East,Australian Capital Territory,0.0008628127696289905,38 Primarily coastal retirement and struggling youth
38,Isabella Plains,Australian Capital Territory,0.0008628127696289905,38 Primarily coastal retirement and struggling youth
38,Hope Valley - Modbury,Greater Adelaide,0.001725625539257981,38 Primarily coastal retirement and struggling youth
38,Mount Barker,Greater Adelaide,0.0008628127696289905,38 Primarily coastal retirement and struggling youth
38,Goodwood - Millswood,Greater Adelaide,0.0008628127696289905,38 Primarily coastal retirement and struggling youth
38,Gawler - South,Greater Adelaide,0.0008628127696289905,38 Primarily coastal retirement and struggling youth
38,Bribie Island,Greater Brisbane,0.010353753235547885,38 Primarily coastal retirement and struggling youth
38,Cleveland,Greater Brisbane,0.004314063848144953,38 Primarily coastal retirement and struggling youth
38,Scarborough - Newport,Greater Brisbane,0.004314063848144953,38 Primarily coastal retirement and struggling youth
38,Rothwell - Kippa-Ring,Greater Brisbane,0.003451251078515962,38 Primarily coastal retirement and struggling youth
38,Bellerive - Rosny,Greater Hobart,0.001725625539257981,38 Primarily coastal retirement and struggling youth
38,Howrah - Tranmere,Greater Hobart,0.0008628127696289905,38 Primarily coastal retirement and struggling youth
38,Lindisfarne - Rose Bay,Greater Hobart,0.0008628127696289905,38 Primarily coastal retirement and struggling youth
38,Glenorchy,Greater Hobart,0.0008628127696289905,38 Primarily coastal retirement and struggling youth
38,Rosebud - McCrae,Greater Melbourne,0.014667817083692839,38 Primarily coastal retirement and struggling youth
38,Berwick - North,Greater Melbourne,0.003451251078515962,38 Primarily coastal retirement and struggling youth
38,Mornington - West,Greater Melbourne,0.0025884383088869713,38 Primarily coastal retirement and struggling youth
38,Whittlesea,Greater Melbourne,0.001725625539257981,38 Primarily coastal retirement and struggling youth
38,Mandurah - South,Greater Perth,0.0025884383088869713,38 Primarily coastal retirement and struggling youth
38,Greenfields,Greater Perth,0.001725625539257981,38 Primarily coastal retirement and struggling youth
38,Mandurah,Greater Perth,0.001725625539257981,38 Primarily coastal retirement and struggling youth
38,Pinjarra,Greater Perth,0.001725625539257981,38 Primarily coastal retirement and struggling youth
38,Umina - Booker Bay - Patonga,Greater Sydney,0.008628127696289905,38 Primarily coastal retirement and struggling youth
38,Erina - Green Point,Greater Sydney,0.003451251078515962,38 Primarily coastal retirement and struggling youth
38,Woy Woy - Blackwall,Greater Sydney,0.003451251078515962,38 Primarily coastal retirement and struggling youth
38,Katoomba - Leura,Greater Sydney,0.003451251078515962,38 Primarily coastal retirement and struggling youth
38,Nelson Bay Peninsula,Rest of NSW,0.01725625539257981,38 Primarily coastal retirement and struggling youth
38,Port Macquarie - West,Rest of NSW,0.012079378774805867,38 Primarily coastal retirement and struggling youth
38,Maclean - Yamba - Iluka,Rest of NSW,0.010353753235547885,38 Primarily coastal retirement and struggling youth
38,Laurieton - Bonny Hills,Rest of NSW,0.008628127696289905,38 Primarily coastal retirement and struggling youth
38,Pialba - Eli Waters,Rest of Qld,0.008628127696289905,38 Primarily coastal retirement and struggling youth
38,Tewantin,Rest of Qld,0.0060396893874029335,38 Primarily coastal retirement and struggling youth
38,Nanango,Rest of Qld,0.0060396893874029335,38 Primarily coastal retirement and struggling youth
38,Urangan - Wondunna,Rest of Qld,0.0060396893874029335,38 Primarily coastal retirement and struggling youth
38,Victor Harbor,Rest of SA,0.0060396893874029335,38 Primarily coastal retirement and struggling youth
38,Goolwa - Port Elliot,Rest of SA,0.005176876617773943,38 Primarily coastal retirement and struggling youth
38,Coober Pedy,Rest of SA,0.0025884383088869713,38 Primarily coastal retirement and struggling youth
38,The Coorong,Rest of SA,0.0025884383088869713,38 Primarily coastal retirement and struggling youth
38,West Coast (Tas.),Rest of Tas.,0.004314063848144953,38 Primarily coastal retirement and struggling youth
38,Deloraine,Rest of Tas.,0.001725625539257981,38 Primarily coastal retirement and struggling youth
38,Launceston,Rest of Tas.,0.0008628127696289905,38 Primarily coastal retirement and struggling youth
38,Newnham - Mayfield,Rest of Tas.,0.0008628127696289905,38 Primarily coastal retirement and struggling youth
38,Wonthaggi - Inverloch,Rest of Vic.,0.010353753235547885,38 Primarily coastal retirement and struggling youth
38,Lakes Entrance,Rest of Vic.,0.008628127696289905,38 Primarily coastal retirement and struggling youth
38,Morwell,Rest of Vic.,0.008628127696289905,38 Primarily coastal retirement and struggling youth
38,Stawell,Rest of Vic.,0.0060396893874029335,38 Primarily coastal retirement and struggling youth
38,Albany,Rest of WA,0.008628127696289905,38 Primarily coastal retirement and struggling youth
38,Bridgetown - Boyup Brook,Rest of WA,0.003451251078515962,38 Primarily coastal retirement and struggling youth
38,Busselton - West,Rest of WA,0.0025884383088869713,38 Primarily coastal retirement and struggling youth
38,Cunderdin,Rest of WA,0.0025884383088869713,38 Primarily coastal retirement and struggling youth
39,Enfield - Blair Athol,Greater Adelaide,0.008403361344537815,"39 Poultry, horses and other livestock"
39,Lowood,Greater Brisbane,0.01680672268907563,"39 Poultry, horses and other livestock"
39,Woodford - D'Aguilar,Greater Brisbane,0.01680672268907563,"39 Poultry, horses and other livestock"
39,Sunnybank Hills,Greater Brisbane,0.008403361344537815,"39 Poultry, horses and other livestock"
39,Boonah,Greater Brisbane,0.008403361344537815,"39 Poultry, horses and other livestock"
39,Macedon,Greater Melbourne,0.008403361344537815,"39 Poultry, horses and other livestock"
39,Vermont,Greater Melbourne,0.008403361344537815,"39 Poultry, horses and other livestock"
39,Yarra Valley,Greater Melbourne,0.008403361344537815,"39 Poultry, horses and other livestock"
39,Pearcedale - Tooradin,Greater Melbourne,0.008403361344537815,"39 Poultry, horses and other livestock"
39,Chidlow,Greater Perth,0.008403361344537815,"39 Poultry, horses and other livestock"
39,Landsdale,Greater Perth,0.008403361344537815,"39 Poultry, horses and other livestock"
39,Lesmurdie - Bickley - Carmel,Greater Perth,0.008403361344537815,"39 Poultry, horses and other livestock"
39,Picton - Tahmoor - Buxton,Greater Sydney,0.025210084033613446,"39 Poultry, horses and other livestock"
39,Kurrajong Heights - Ebenezer,Greater Sydney,0.008403361344537815,"39 Poultry, horses and other livestock"
39,Richmond - Clarendon,Greater Sydney,0.008403361344537815,"39 Poultry, horses and other livestock"
39,Yarramundi - Londonderry,Greater Sydney,0.008403361344537815,"39 Poultry, horses and other livestock"
39,Bulahdelah - Stroud,Rest of NSW,0.025210084033613446,"39 Poultry, horses and other livestock"
39,Goulburn,Rest of NSW,0.01680672268907563,"39 Poultry, horses and other livestock"
39,Forbes,Rest of NSW,0.01680672268907563,"39 Poultry, horses and other livestock"
39,Cobar,Rest of NSW,0.01680672268907563,"39 Poultry, horses and other livestock"
39,Pittsworth,Rest of Qld,0.025210084033613446,"39 Poultry, horses and other livestock"
39,Millmerran,Rest of Qld,0.01680672268907563,"39 Poultry, horses and other livestock"
39,Lockyer Valley - West,Rest of Qld,0.01680672268907563,"39 Poultry, horses and other livestock"
39,Inglewood - Waggamba,Rest of Qld,0.008403361344537815,"39 Poultry, horses and other livestock"
39,Murray Bridge,Rest of SA,0.01680672268907563,"39 Poultry, horses and other livestock"
39,The Coorong,Rest of SA,0.01680672268907563,"39 Poultry, horses and other livestock"
39,Light,Rest of SA,0.008403361344537815,"39 Poultry, horses and other livestock"
39,Mallala,Rest of SA,0.008403361344537815,"39 Poultry, horses and other livestock"
39,Nhill Region,Rest of Vic.,0.025210084033613446,"39 Poultry, horses and other livestock"
39,St Arnaud,Rest of Vic.,0.025210084033613446,"39 Poultry, horses and other livestock"
39,Shepparton - South East,Rest of Vic.,0.025210084033613446,"39 Poultry, horses and other livestock"
39,Euroa,Rest of Vic.,0.01680672268907563,"39 Poultry, horses and other livestock"
39,Narrogin,Rest of WA,0.03361344537815126,"39 Poultry, horses and other livestock"
39,Busselton Surrounds,Rest of WA,0.008403361344537815,"39 Poultry, horses and other livestock"
39,Plantagenet,Rest of WA,0.008403361344537815,"39 Poultry, horses and other livestock"
39,Gingin - Dandaragan,Rest of WA,0.008403361344537815,"39 Poultry, horses and other livestock"
40,Paralowie,Greater Adelaide,0.026936026936026935,"40 Horticulture, flowers, turf and aquaculture"
40,Salisbury North,Greater Adelaide,0.020202020202020204,"40 Horticulture, flowers, turf and aquaculture"
40,Parafield Gardens,Greater Adelaide,0.016835016835016835,"40 Horticulture, flowers, turf and aquaculture"
40,Mawson Lakes - Globe Derby Park,Greater Adelaide,0.016835016835016835,"40 Horticulture, flowers, turf and aquaculture"
40,Lockyer Valley - East,Greater Brisbane,0.020202020202020204,"40 Horticulture, flowers, turf and aquaculture"
40,Lowood,Greater Brisbane,0.010101010101010102,"40 Horticulture, flowers, turf and aquaculture"
40,Greenbank - North Maclean,Greater Brisbane,0.006734006734006734,"40 Horticulture, flowers, turf and aquaculture"
40,Pallara - Willawong,Greater Brisbane,0.003367003367003367,"40 Horticulture, flowers, turf and aquaculture"
40,Humpty Doo,Greater Darwin,0.003367003367003367,"40 Horticulture, flowers, turf and aquaculture"
40,Weddell,Greater Darwin,0.003367003367003367,"40 Horticulture, flowers, turf and aquaculture"
40,Kingston Beach - Blackmans Bay,Greater Hobart,0.003367003367003367,"40 Horticulture, flowers, turf and aquaculture"
40,Werribee - South,Greater Melbourne,0.016835016835016835,"40 Horticulture, flowers, turf and aquaculture"
40,Cranbourne,Greater Melbourne,0.006734006734006734,"40 Horticulture, flowers, turf and aquaculture"
40,Hoppers Crossing - South,Greater Melbourne,0.006734006734006734,"40 Horticulture, flowers, turf and aquaculture"
40,Werribee - West,Greater Melbourne,0.006734006734006734,"40 Horticulture, flowers, turf and aquaculture"
40,Marangaroo,Greater Perth,0.013468013468013467,"40 Horticulture, flowers, turf and aquaculture"
40,Madeley - Darch,Greater Perth,0.006734006734006734,"40 Horticulture, flowers, turf and aquaculture"
40,Mundaring,Greater Perth,0.003367003367003367,"40 Horticulture, flowers, turf and aquaculture"
40,Ballajura,Greater Perth,0.003367003367003367,"40 Horticulture, flowers, turf and aquaculture"
40,Kurrajong Heights - Ebenezer,Greater Sydney,0.026936026936026935,"40 Horticulture, flowers, turf and aquaculture"
40,Austral - Greendale,Greater Sydney,0.016835016835016835,"40 Horticulture, flowers, turf and aquaculture"
40,Dural - Kenthurst - Wisemans Ferry,Greater Sydney,0.013468013468013467,"40 Horticulture, flowers, turf and aquaculture"
40,Pitt Town - McGraths Hill,Greater Sydney,0.010101010101010102,"40 Horticulture, flowers, turf and aquaculture"
40,Merimbula - Tura Beach,Rest of NSW,0.010101010101010102,"40 Horticulture, flowers, turf and aquaculture"
40,Ballina Surrounds,Rest of NSW,0.010101010101010102,"40 Horticulture, flowers, turf and aquaculture"
40,Grafton Surrounds,Rest of NSW,0.006734006734006734,"40 Horticulture, flowers, turf and aquaculture"
40,Woolgoolga - Arrawarra,Rest of NSW,0.006734006734006734,"40 Horticulture, flowers, turf and aquaculture"
40,Gatton,Rest of Qld,0.03367003367003367,"40 Horticulture, flowers, turf and aquaculture"
40,Lockyer Valley - West,Rest of Qld,0.020202020202020204,"40 Horticulture, flowers, turf and aquaculture"
40,Bowen,Rest of Qld,0.016835016835016835,"40 Horticulture, flowers, turf and aquaculture"
40,Stanthorpe Surrounds,Rest of Qld,0.006734006734006734,"40 Horticulture, flowers, turf and aquaculture"
40,Port Lincoln,Rest of SA,0.010101010101010102,"40 Horticulture, flowers, turf and aquaculture"
40,Kimba - Cleve - Franklin Harbour,Rest of SA,0.006734006734006734,"40 Horticulture, flowers, turf and aquaculture"
40,Lyndoch,Rest of SA,0.003367003367003367,"40 Horticulture, flowers, turf and aquaculture"
40,Nuriootpa,Rest of SA,0.003367003367003367,"40 Horticulture, flowers, turf and aquaculture"
40,Scottsdale - Bridport,Rest of Tas.,0.003367003367003367,"40 Horticulture, flowers, turf and aquaculture"
40,Derwent Valley,Rest of Tas.,0.003367003367003367,"40 Horticulture, flowers, turf and aquaculture"
40,Southern Midlands,Rest of Tas.,0.003367003367003367,"40 Horticulture, flowers, turf and aquaculture"
40,Geeveston - Dover,Rest of Tas.,0.003367003367003367,"40 Horticulture, flowers, turf and aquaculture"
40,Bairnsdale,Rest of Vic.,0.010101010101010102,"40 Horticulture, flowers, turf and aquaculture"
40,Sale,Rest of Vic.,0.006734006734006734,"40 Horticulture, flowers, turf and aquaculture"
40,Irymple,Rest of Vic.,0.006734006734006734,"40 Horticulture, flowers, turf and aquaculture"
40,Merbein,Rest of Vic.,0.006734006734006734,"40 Horticulture, flowers, turf and aquaculture"
40,Busselton - West,Rest of WA,0.003367003367003367,"40 Horticulture, flowers, turf and aquaculture"
40,Waroona,Rest of WA,0.003367003367003367,"40 Horticulture, flowers, turf and aquaculture"
40,Donnybrook - Balingup,Rest of WA,0.003367003367003367,"40 Horticulture, flowers, turf and aquaculture"
40,Manjimup,Rest of WA,0.003367003367003367,"40 Horticulture, flowers, turf and aquaculture"
41,Grafton Surrounds,Rest of NSW,0.014925373134328358,41 Cotton and sugar
41,Maclean - Yamba - Iluka,Rest of NSW,0.007462686567164179,41 Cotton and sugar
41,Narrabri Surrounds,Rest of NSW,0.007462686567164179,41 Cotton and sugar
41,Gunnedah Surrounds,Rest of NSW,0.007462686567164179,41 Cotton and sugar
41,Burdekin,Rest of Qld,0.08208955223880597,41 Cotton and sugar
41,Tully,Rest of Qld,0.06716417910447761,41 Cotton and sugar
41,Johnstone,Rest of Qld,0.05970149253731343,41 Cotton and sugar
41,Walkerston - Eton,Rest of Qld,0.05970149253731343,41 Cotton and sugar
42,Lobethal - Woodside,Greater Adelaide,0.029850746268656716,42 Viticulture
42,North Adelaide,Greater Adelaide,0.014925373134328358,42 Viticulture
42,Mount Barker,Greater Adelaide,0.014925373134328358,42 Viticulture
42,Rostrevor - Magill,Greater Adelaide,0.014925373134328358,42 Viticulture
42,Yarra Valley,Greater Melbourne,0.014925373134328358,42 Viticulture
42,Point Nepean,Greater Melbourne,0.014925373134328358,42 Viticulture
42,Mornington - East,Greater Melbourne,0.014925373134328358,42 Viticulture
42,Branxton - Greta - Pokolbin,Rest of NSW,0.04477611940298507,42 Viticulture
42,Griffith (NSW),Rest of NSW,0.04477611940298507,42 Viticulture
42,Griffith Surrounds,Rest of NSW,0.04477611940298507,42 Viticulture
42,Yass Surrounds,Rest of NSW,0.014925373134328358,42 Viticulture
42,Emerald,Rest of Qld,0.014925373134328358,42 Viticulture
42,Naracoorte,Rest of SA,0.08955223880597014,42 Viticulture
42,Barmera,Rest of SA,0.08955223880597014,42 Viticulture
42,Strathalbyn,Rest of SA,0.05970149253731343,42 Viticulture
42,Barossa - Angaston,Rest of SA,0.029850746268656716,42 Viticulture
42,Newnham - Mayfield,Rest of Tas.,0.014925373134328358,42 Viticulture
42,Mildura - North,Rest of Vic.,0.029850746268656716,42 Viticulture
42,Mildura - South,Rest of Vic.,0.029850746268656716,42 Viticulture
42,Castlemaine Surrounds,Rest of Vic.,0.014925373134328358,42 Viticulture
42,Heathcote,Rest of Vic.,0.014925373134328358,42 Viticulture
42,Margaret River,Rest of WA,0.05970149253731343,42 Viticulture
42,Busselton - West,Rest of WA,0.029850746268656716,42 Viticulture
42,Donnybrook - Balingup,Rest of WA,0.029850746268656716,42 Viticulture
42,Plantagenet,Rest of WA,0.029850746268656716,42 Viticulture
43,Uraidla - Summertown,Greater Adelaide,0.008771929824561403,43 Fruit and nut
43,Lobethal - Woodside,Greater Adelaide,0.0043859649122807015,43 Fruit and nut
43,Paralowie,Greater Adelaide,0.0043859649122807015,43 Fruit and nut
43,Pooraka - Cavan,Greater Adelaide,0.0043859649122807015,43 Fruit and nut
43,Caboolture - South,Greater Brisbane,0.017543859649122806,43 Fruit and nut
43,Caboolture - East,Greater Brisbane,0.013157894736842105,43 Fruit and nut
43,Hillcrest,Greater Brisbane,0.0043859649122807015,43 Fruit and nut
43,Caboolture - West,Greater Brisbane,0.0043859649122807015,43 Fruit and nut
43,Weddell,Greater Darwin,0.0043859649122807015,43 Fruit and nut
43,Rosebery - Bellamack,Greater Darwin,0.0043859649122807015,43 Fruit and nut
43,Sorell - Richmond,Greater Hobart,0.0043859649122807015,43 Fruit and nut
43,Wandin - Seville,Greater Melbourne,0.013157894736842105,43 Fruit and nut
43,Yarra Valley,Greater Melbourne,0.008771929824561403,43 Fruit and nut
43,Panton Hill - St Andrews,Greater Melbourne,0.0043859649122807015,43 Fruit and nut
43,Campbellfield - Coolaroo,Greater Melbourne,0.0043859649122807015,43 Fruit and nut
43,Wanneroo - Sinagra,Greater Perth,0.0043859649122807015,43 Fruit and nut
43,Kalamunda - Maida Vale - Gooseberry Hill,Greater Perth,0.0043859649122807015,43 Fruit and nut
43,Lesmurdie - Bickley - Carmel,Greater Perth,0.0043859649122807015,43 Fruit and nut
43,Calga - Kulnura,Greater Sydney,0.0043859649122807015,43 Fruit and nut
43,The Oaks - Oakdale,Greater Sydney,0.0043859649122807015,43 Fruit and nut
43,Green Valley,Greater Sydney,0.0043859649122807015,43 Fruit and nut
43,Griffith (NSW),Rest of NSW,0.039473684210526314,43 Fruit and nut
43,Woolgoolga - Arrawarra,Rest of NSW,0.03508771929824561,43 Fruit and nut
43,Coffs Harbour - North,Rest of NSW,0.02631578947368421,43 Fruit and nut
43,Lismore Surrounds,Rest of NSW,0.02631578947368421,43 Fruit and nut
43,Mareeba,Rest of Qld,0.03070175438596491,43 Fruit and nut
43,Tully,Rest of Qld,0.021929824561403508,43 Fruit and nut
43,Atherton,Rest of Qld,0.021929824561403508,43 Fruit and nut
43,Gayndah - Mundubbera,Rest of Qld,0.021929824561403508,43 Fruit and nut
43,Waikerie,Rest of SA,0.02631578947368421,43 Fruit and nut
43,Barmera,Rest of SA,0.013157894736842105,43 Fruit and nut
43,Renmark,Rest of SA,0.008771929824561403,43 Fruit and nut
43,Peterborough - Mount Remarkable,Rest of SA,0.0043859649122807015,43 Fruit and nut
43,Newnham - Mayfield,Rest of Tas.,0.013157894736842105,43 Fruit and nut
43,Deloraine,Rest of Tas.,0.0043859649122807015,43 Fruit and nut
43,Southern Midlands,Rest of Tas.,0.0043859649122807015,43 Fruit and nut
43,Geeveston - Dover,Rest of Tas.,0.0043859649122807015,43 Fruit and nut
43,Shepparton - North,Rest of Vic.,0.03508771929824561,43 Fruit and nut
43,Irymple,Rest of Vic.,0.02631578947368421,43 Fruit and nut
43,Shepparton - South East,Rest of Vic.,0.02631578947368421,43 Fruit and nut
43,Mildura - South,Rest of Vic.,0.017543859649122806,43 Fruit and nut
