lvl6_id,lvl6_name,lvl4_id,lvl4_name,lvl3_id,lvl3_name,lvl2_id,lvl2_name,lvl1_id,lvl1_name
231499,Media Directors and Designers nec,2314,Media Directors and Designers,231,Arts and Media Professionals,23,Cultural and Social Professionals,2,Professionals
231531,Audio Producer,2315,Media Producers,231,Arts and Media Professionals,23,Cultural and Social Professionals,2,Professionals
231532,Live Performance Producer,2315,Media Producers,231,Arts and Media Professionals,23,Cultural and Social Professionals,2,Professionals
231533,Screen Producer,2315,Media Producers,231,Arts and Media Professionals,23,Cultural and Social Professionals,2,Professionals
231631,Composer,2316,Music Professionals,231,Arts and Media Professionals,23,Cultural and Social Professionals,2,Professionals
231632,Music Director,2316,Music Professionals,231,Arts and Media Professionals,23,Cultural and Social Professionals,2,Professionals
231633,Musician (Instrumental),2316,Music Professionals,231,Arts and Media Professionals,23,Cultural and Social Professionals,2,Professionals
231634,Singer,2316,Music Professionals,231,Arts and Media Professionals,23,Cultural and Social Professionals,2,Professionals
231699,Music Professionals nec,2316,Music Professionals,231,Arts and Media Professionals,23,Cultural and Social Professionals,2,Professionals
231731,Painter (Visual Arts),2317,Visual Arts and Crafts Professionals,231,Arts and Media Professionals,23,Cultural and Social Professionals,2,Professionals
231732,Potter or Ceramic Artist,2317,Visual Arts and Crafts Professionals,231,Arts and Media Professionals,23,Cultural and Social Professionals,2,Professionals
231733,Sculptor,2317,Visual Arts and Crafts Professionals,231,Arts and Media Professionals,23,Cultural and Social Professionals,2,Professionals
231799,Visual Arts and Crafts Professionals nec,2317,Visual Arts and Crafts Professionals,231,Arts and Media Professionals,23,Cultural and Social Professionals,2,Professionals
231931,Community Arts Worker,2319,Other Arts and Media Professionals,231,Arts and Media Professionals,23,Cultural and Social Professionals,2,Professionals
231932,Media Presenter,2319,Other Arts and Media Professionals,231,Arts and Media Professionals,23,Cultural and Social Professionals,2,Professionals
232131,Librarian,2321,Librarians,232,Social Professionals,23,Cultural and Social Professionals,2,Professionals
232231,Religious Leader,2322,Religious Leaders,232,Social Professionals,23,Cultural and Social Professionals,2,Professionals
232331,Archaeologist,2323,Social Science and Related Professionals,232,Social Professionals,23,Cultural and Social Professionals,2,Professionals
232332,Archivist,2323,Social Science and Related Professionals,232,Social Professionals,23,Cultural and Social Professionals,2,Professionals
232333,Economist,2323,Social Science and Related Professionals,232,Social Professionals,23,Cultural and Social Professionals,2,Professionals
232334,Gallery or Museum Curator,2323,Social Science and Related Professionals,232,Social Professionals,23,Cultural and Social Professionals,2,Professionals
232335,Heritage Consultant,2323,Social Science and Related Professionals,232,Social Professionals,23,Cultural and Social Professionals,2,Professionals
232336,Historian,2323,Social Science and Related Professionals,232,Social Professionals,23,Cultural and Social Professionals,2,Professionals
232399,Social Science and Related Professionals nec,2323,Social Science and Related Professionals,232,Social Professionals,23,Cultural and Social Professionals,2,Professionals
241131,Architect,2411,"Architects, Landscape Architects and Urban Designers",241,"Architects, Planners and Surveyors",24,"Design, Engineering and Science Professionals",2,Professionals
241132,Landscape Architect,2411,"Architects, Landscape Architects and Urban Designers",241,"Architects, Planners and Surveyors",24,"Design, Engineering and Science Professionals",2,Professionals
241133,Urban Designer,2411,"Architects, Landscape Architects and Urban Designers",241,"Architects, Planners and Surveyors",24,"Design, Engineering and Science Professionals",2,Professionals
241231,Cartographer,2412,Geospatial Information Professionals and Surveyors,241,"Architects, Planners and Surveyors",24,"Design, Engineering and Science Professionals",2,Professionals
241232,Engineering Surveyor,2412,Geospatial Information Professionals and Surveyors,241,"Architects, Planners and Surveyors",24,"Design, Engineering and Science Professionals",2,Professionals
241233,Geospatial Specialist,2412,Geospatial Information Professionals and Surveyors,241,"Architects, Planners and Surveyors",24,"Design, Engineering and Science Professionals",2,Professionals
241234,Land Surveyor,2412,Geospatial Information Professionals and Surveyors,241,"Architects, Planners and Surveyors",24,"Design, Engineering and Science Professionals",2,Professionals
241235,Mine Surveyor,2412,Geospatial Information Professionals and Surveyors,241,"Architects, Planners and Surveyors",24,"Design, Engineering and Science Professionals",2,Professionals
241299,Geospatial Information Professionals and Surveyors nec,2412,Geospatial Information Professionals and Surveyors,241,"Architects, Planners and Surveyors",24,"Design, Engineering and Science Professionals",2,Professionals
241331,Urban and Regional Planner,2413,Urban and Regional Planners,241,"Architects, Planners and Surveyors",24,"Design, Engineering and Science Professionals",2,Professionals
241931,Building Surveyor,2419,"Other Architects, Planners and Surveyors",241,"Architects, Planners and Surveyors",24,"Design, Engineering and Science Professionals",2,Professionals
241932,Quantity Surveyor,2419,"Other Architects, Planners and Surveyors",241,"Architects, Planners and Surveyors",24,"Design, Engineering and Science Professionals",2,Professionals
242131,Multimedia Designer,2421,Digital Designers,242,Design Professionals,24,"Design, Engineering and Science Professionals",2,Professionals
242132,UI / UX Designer,2421,Digital Designers,242,Design Professionals,24,"Design, Engineering and Science Professionals",2,Professionals
242133,Web Designer,2421,Digital Designers,242,Design Professionals,24,"Design, Engineering and Science Professionals",2,Professionals
242231,Fashion Designer,2422,"Fashion, Industrial, Jewellery and Textile Designers",242,Design Professionals,24,"Design, Engineering and Science Professionals",2,Professionals
242232,Industrial Designer,2422,"Fashion, Industrial, Jewellery and Textile Designers",242,Design Professionals,24,"Design, Engineering and Science Professionals",2,Professionals
242233,Jewellery Designer,2422,"Fashion, Industrial, Jewellery and Textile Designers",242,Design Professionals,24,"Design, Engineering and Science Professionals",2,Professionals
242234,Textile Designer,2422,"Fashion, Industrial, Jewellery and Textile Designers",242,Design Professionals,24,"Design, Engineering and Science Professionals",2,Professionals
242331,Animator or Visual Effects Artist,2423,Graphic and Visual Content Designers,242,Design Professionals,24,"Design, Engineering and Science Professionals",2,Professionals
242332,Graphic Designer,2423,Graphic and Visual Content Designers,242,Design Professionals,24,"Design, Engineering and Science Professionals",2,Professionals
242333,Illustrator,2423,Graphic and Visual Content Designers,242,Design Professionals,24,"Design, Engineering and Science Professionals",2,Professionals
242431,Interior Designer,2424,Interior Designers,242,Design Professionals,24,"Design, Engineering and Science Professionals",2,Professionals
243131,Chemical Engineer,2431,Chemical and Materials Engineering Professionals,243,Engineering Professionals,24,"Design, Engineering and Science Professionals",2,Professionals
243132,Extractive Metallurgist,2431,Chemical and Materials Engineering Professionals,243,Engineering Professionals,24,"Design, Engineering and Science Professionals",2,Professionals
243133,Materials Engineer,2431,Chemical and Materials Engineering Professionals,243,Engineering Professionals,24,"Design, Engineering and Science Professionals",2,Professionals
243231,Civil Engineer,2432,Civil Engineering Professionals,243,Engineering Professionals,24,"Design, Engineering and Science Professionals",2,Professionals
243232,Geotechnical Engineer,2432,Civil Engineering Professionals,243,Engineering Professionals,24,"Design, Engineering and Science Professionals",2,Professionals
243233,Rail Engineer,2432,Civil Engineering Professionals,243,Engineering Professionals,24,"Design, Engineering and Science Professionals",2,Professionals
243234,Structural Engineer,2432,Civil Engineering Professionals,243,Engineering Professionals,24,"Design, Engineering and Science Professionals",2,Professionals
243235,Transport Engineer,2432,Civil Engineering Professionals,243,Engineering Professionals,24,"Design, Engineering and Science Professionals",2,Professionals
243236,Water Engineer,2432,Civil Engineering Professionals,243,Engineering Professionals,24,"Design, Engineering and Science Professionals",2,Professionals
243331,Electrical Engineer,2433,Electrical Engineering Professionals,243,Engineering Professionals,24,"Design, Engineering and Science Professionals",2,Professionals
243332,Rail Signalling Engineer,2433,Electrical Engineering Professionals,243,Engineering Professionals,24,"Design, Engineering and Science Professionals",2,Professionals
243431,Electronics Engineer,2434,Electronics Engineers,243,Engineering Professionals,24,"Design, Engineering and Science Professionals",2,Professionals
243531,Industrial Engineer,2435,"Industrial, Mechanical and Production Engineers",243,Engineering Professionals,24,"Design, Engineering and Science Professionals",2,Professionals
243532,Mechanical Engineer,2435,"Industrial, Mechanical and Production Engineers",243,Engineering Professionals,24,"Design, Engineering and Science Professionals",2,Professionals
243533,Production or Plant Engineer,2435,"Industrial, Mechanical and Production Engineers",243,Engineering Professionals,24,"Design, Engineering and Science Professionals",2,Professionals
